time,agegrp,sim_low95,sim_median,sim_up95
46,2,0.010896460543432277,0.01472861011284617,0.020159421275021277
46,3,0.00103860544411917,0.0015378343985769359,0.0023034213671285597
46,4,0.0016374026471371033,0.0024132948731597735,0.003606972991943245
46,5,0.005821411275864774,0.008626577853723746,0.012907803870458959
53,1,0.04497934462801647,0.05896932497799272,0.07745997208965998
53,2,0.010474547410726587,0.01429879208778272,0.0197199060326932
53,3,0.0009534045629071361,0.0014269122726884229,0.0021593435394014478
53,4,0.001505370039269379,0.002240896733845531,0.0033862868386871055
53,5,0.005289951307616582,0.007938663433452935,0.011979698953474793
60,1,0.04455411653205541,0.05888384371469972,0.07785495769108303
60,2,0.010452298856254101,0.014366970304151162,0.019938186411696396
60,3,0.0009123218387516484,0.0013761559629477988,0.002104507114310403
60,4,0.0014433774747052033,0.002162280827800691,0.003301664851910478
60,5,0.005019649194771845,0.007593802230853115,0.011557858074159353
67,1,0.04578794872592944,0.060829247528288694,0.08084571414771373
67,2,0.010834506100157786,0.01495484106297741,0.02083876736935898
67,3,0.0009117135717870632,0.0013822723411126008,0.0021235005594606804
67,4,0.0014427074133707039,0.0021696319488015295,0.00333553004065495
67,5,0.004978906726099722,0.007572052129552509,0.011598739199995246
74,1,0.0489081760395588,0.06521070567936174,0.0868249648296774
74,2,0.011698948750878154,0.01618248144752555,0.022585910766324505
74,3,0.000953783806981055,0.001446771153367732,0.0022289235379740185
74,4,0.0015038904264223496,0.0022696959658540456,0.003494518308114615
74,5,0.00515916035667775,0.00786236433209012,0.012089317928948632
81,1,0.05451118550664037,0.07257412638939094,0.09666679173940376
81,2,0.013197342978693906,0.018215771267699427,0.025366631086692643
81,3,0.0010433289621298804,0.0015820704887368159,0.0024303339507189313
81,4,0.0016458505091647725,0.0024779722485026084,0.0038034443608945256
81,5,0.005599616240052298,0.00853183521494817,0.01311459464092598
88,1,0.06336141763936994,0.0840838253728018,0.1116143859359523
88,2,0.015540758391262694,0.021369083756357186,0.029581101854500816
88,3,0.0011975491077458828,0.0018062264676735958,0.0027657727644317506
88,4,0.0018839272928272306,0.0028238255464245344,0.004319251882622051
88,5,0.006393500692983853,0.009669214373935017,0.014822498922567078
95,1,0.0769100274287942,0.10145284906307886,0.1338809517957469
95,2,0.01913206212207843,0.026122037260508494,0.03594541441859498
95,3,0.0014387834853266156,0.0021542538494142395,0.003272296363266815
95,4,0.0022559703280028475,0.0033625084606601413,0.0051129365078961845
95,5,0.007635793862622912,0.011453477832891358,0.017431061943792864
102,1,0.09760970861942159,0.12749690910318423,0.16686826374994312
102,2,0.024656585999761754,0.03332324720445229,0.0454012346316369
102,3,0.0018170126198854772,0.002687234867828861,0.004045608492792379
102,4,0.0028354798846300586,0.0041860339940822545,0.006303838883545069
102,5,0.00957949415878098,0.014193145453306414,0.02137323041091006
109,1,0.12942715979968686,0.16718511893110857,0.2155049220530437
109,2,0.033276907775569735,0.044285613315641695,0.059463973169302374
109,3,0.0024027624447013523,0.003503245693004234,0.005202075954435543
109,4,0.0037287010365717713,0.00543931020176246,0.00807583266338448
109,5,0.012532075223777799,0.018373978047447493,0.02733222053993482
116,1,0.17928576332853752,0.22839675780138807,0.28895597874228957
116,2,0.04688350638557381,0.06145845313934321,0.08086795556245227
116,3,0.0033218975502326423,0.004761325159624479,0.00695156583559674
116,4,0.005150245906280357,0.007368558312854943,0.010770678460907986
116,5,0.01724952186128364,0.024824981477340385,0.03632062806906256
123,1,0.259469014930648,0.32408682641171804,0.4046297629196985
123,2,0.06901847443932801,0.08861183922400054,0.11425311080733626
123,3,0.004813568860580735,0.006763963324415277,0.009656216942539769
123,4,0.007427501013498316,0.01043579754036588,0.014912527860379318
123,5,0.02483739057433692,0.03503882017806794,0.0501193545831438
130,1,0.38964762803209924,0.4775797121433938,0.5855247512477326
130,2,0.1056414963542744,0.1329679512391469,0.16752981524127453
130,3,0.00730129442779914,0.009992123915540512,0.013943349081700697
130,4,0.011212964901195341,0.015353892021974444,0.021449003166723563
130,5,0.03740982733447665,0.0514557784867954,0.0719105474301768
137,1,0.6081702812708091,0.7274729376355448,0.8753029238602492
137,2,0.16815300717233508,0.20635232871768838,0.25421016209062425
137,3,0.011519824960267287,0.01534646067431338,0.02081167006436403
137,4,0.017633722223428374,0.023499755826825196,0.031910215353557654
137,5,0.05873143868121459,0.07855620132900001,0.10674084015282037
144,1,0.9752075182426448,1.141924243055072,1.3410585082527409
144,2,0.27595103212434197,0.3301956128818712,0.39763447985400213
144,3,0.01888599563183883,0.024419086694123827,0.03213428398976882
144,4,0.028811966205064016,0.03726671537609208,0.04916772849663156
144,5,0.09564561845901248,0.12431343069482717,0.16386575642802628
151,1,1.5996860527958705,1.8294868242790088,2.105406491394308
151,2,0.46447405256574203,0.5412994405382363,0.6365252823107221
151,3,0.0318838691622134,0.040039265331555135,0.051069075691244574
151,4,0.048452139160728276,0.06087264722426192,0.07770493576010608
151,5,0.16106786864800485,0.20284098174095644,0.2591370696753334
158,1,2.618241663431816,2.9582401098721824,3.352829567666182
158,2,0.7897891261918101,0.9014967404314418,1.0333465833691318
158,3,0.055244510570983306,0.0672861722715222,0.08308878671815803
158,4,0.08313510885859718,0.10163450717193667,0.12610935555233901
158,5,0.27708710722688806,0.33918072350646206,0.4201036028561502
165,1,4.198948728162188,4.723479291246848,5.328265018015125
165,2,1.3315226533664168,1.5004282059423868,1.6942388696592403
165,3,0.09699413772498137,0.1146578661315986,0.13747580219967753
165,4,0.14540601393907848,0.1722619807157674,0.20698226909014925
165,5,0.4846494123690563,0.5755760178806403,0.6926136412312572
172,1,6.393263216376878,7.244909052445623,8.145348688527335
172,2,2.169587169147274,2.43537886398361,2.7327089866652994
172,3,0.17049038958342036,0.1960685938734974,0.22808629813455333
172,4,0.2536567059226223,0.2918034930343806,0.34032522107149876
172,5,0.8510990548370125,0.9811805378776486,1.1458180407868097
179,1,8.988882228859213,10.2368933832321,11.470433019923554
179,2,3.3117542159316313,3.7317557537722745,4.172416333432436
179,3,0.2943995279481114,0.32997373530078755,0.37376586723322786
179,4,0.4323702049531475,0.48517512245174305,0.5504687344787432
179,5,1.4664995800350453,1.6487125648920329,1.8721076101581424
186,1,11.27841742966776,12.757580749661141,14.24038046942679
186,2,4.605655753181895,5.187998709089681,5.763932382626323
186,3,0.4823797733405051,0.5340741075684514,0.5956164622434389
186,4,0.6982181711013918,0.7724335295953162,0.8581908303400507
186,5,2.40668373344636,2.6687458863415037,2.9765535704754735
193,1,12.259693738023726,13.607045140068173,14.998083732688114
193,2,5.680948368169506,6.3233905764918745,6.965338548936259
193,3,0.739292858771435,0.8118748168093655,0.8939222847877603
193,4,1.0499284064673067,1.1501784235017678,1.2624029135606127
193,5,3.7018627714549956,4.066338788729148,4.481559783645463
200,1,11.474451600799329,12.506493023152089,13.647077611319915
200,2,6.125774331659436,6.689697076538776,7.262764738567442
200,3,1.0377006143063456,1.1327466126996277,1.2354923882064455
200,4,1.4446615581125988,1.5733188045704258,1.7119467423638552
200,5,5.2450100711442635,5.717874203961738,6.248361906173279
207,1,9.553362226391084,10.367268353784233,11.27070661110423
207,2,5.782460472663581,6.246254305363765,6.748228845221467
207,3,1.3225470414366056,1.4355583670360843,1.552224529419863
207,4,1.8149993553758679,1.966604115842573,2.127112577183433
207,5,6.7810413756036505,7.364247578375467,7.980527329125084
214,1,7.5814340449602104,8.247934688922928,8.99883851941893
214,2,4.9230650900845205,5.338087980975741,5.796473539613019
214,3,1.5270076497237084,1.6480089985854343,1.7769010205295253
214,4,2.08795688921856,2.2516897539322205,2.4311633165685946
214,5,8.035252564737153,8.675018959423062,9.368419601254146
221,1,6.104510562273318,6.621142035490687,7.209501134276508
221,2,3.9415864433958596,4.3260699361079045,4.7524447659367945
221,3,1.6056918569698053,1.7241056040417555,1.8567910596564563
221,4,2.211009796044401,2.3775227383011206,2.563583221850915
221,5,8.745290578456792,9.410923122931406,10.14518444408354
228,1,5.08410941544748,5.485610651005503,5.939395236679324
228,2,3.087804481358204,3.4131901961574096,3.7907303140144113
228,3,1.5490402482148844,1.6622927253175452,1.7900921305977797
228,4,2.170018143100008,2.3328346330638876,2.5173170325473557
228,5,8.818515108305359,9.475050341762278,10.209893064573034
235,1,4.339508129056188,4.665191982556072,5.029670462395881
235,2,2.4024782525306723,2.6669180076499766,2.9831358307747697
235,3,1.3905893234417384,1.4951014531958284,1.6138027947319722
235,4,1.9955384010641057,2.143621322846159,2.3126407361749646
235,5,8.319585952015602,8.925016833429336,9.6144206973532
242,1,3.7386877636274907,4.014373161259698,4.322726051881634
242,2,1.8722775484172742,2.0836418032732134,2.336615018673122
242,3,1.1787717955047534,1.2697116012898708,1.372666621903275
242,4,1.731675718065315,1.861418339278347,2.0096417090615804
242,5,7.381898425047897,7.930082029498031,8.552332477593522
249,1,3.2170099961496588,3.45457687204468,3.713667026077943
249,2,1.4705345368849676,1.6342676171801855,1.830792678084177
249,3,0.9545766529500131,1.0319444509666376,1.1177297843990537
249,4,1.4306449038176752,1.5418739587791017,1.6657459387138338
249,5,6.2276430533199,6.702234804511514,7.230097043274119
256,1,2.7506239610763865,2.9535607686633885,3.1749253837528113
256,2,1.160366661422419,1.2865158456433115,1.4374907586305363
256,3,0.7472692149926404,0.8097753111734148,0.8793466174930789
256,4,1.137877941808823,1.2296883735077366,1.3306439197600497
256,5,5.033312448286355,5.432269548027553,5.869700109982669
263,1,2.3335378336982653,2.5074055241993736,2.6952466561274475
263,2,0.9188054246238273,1.0165971924457016,1.1327824444819619
263,3,0.5697735809606679,0.6186267802072276,0.6751219498155911
263,4,0.8779620568803194,0.950884237917381,1.0323319425089506
263,5,3.932272892638204,4.253752823193404,4.606212254054342
270,1,1.9634163473162558,2.1121106007465906,2.272664714623978
270,2,0.729748187520443,0.8054403059626911,0.8951060647365743
270,3,0.42605146957806905,0.4640646596481846,0.5075431389128268
270,4,0.661068216743598,0.7184418569161517,0.7812507350742307
270,5,2.984715216344774,3.2385186264059977,3.52174991724905
277,1,1.641089238805654,1.7662250215820203,1.8989464248707797
277,2,0.5801195625472152,0.6390121122255505,0.7083018349310501
277,3,0.31314676232760685,0.3430146737091538,0.37714814134403046
277,4,0.488386254518245,0.5330894922984124,0.5824259267296037
277,5,2.210257433382915,2.4113622524128604,2.6333109162468666
284,1,1.3617808708120553,1.4668127332229113,1.5798349377180092
284,2,0.46032143173940765,0.5068771161203824,0.5619732511557523
284,3,0.22775407626493932,0.2506212632324206,0.2766683093546426
284,4,0.35521478014560665,0.3901121744987225,0.4286127687023275
284,5,1.6091155930996237,1.7630262962734693,1.9355381951888442
291,1,1.1231709752830814,1.2118625504887373,1.306213796801887
291,2,0.3644912656321495,0.4017924548944145,0.44586576656113347
291,3,0.16394719500176708,0.18140886973031484,0.2017801871839987
291,4,0.25575332371536785,0.2823688566915797,0.3122874968356696
291,5,1.15226961824571,1.2703819082528964,1.4037622377742145
298,1,0.9211608190780568,0.9952263069012515,1.0750363577224762
298,2,0.2877841371514506,0.31791264483392156,0.3537865846612402
298,3,0.1170997424122465,0.13047478896365547,0.14615664818296223
298,4,0.18258477934981066,0.2026070921645185,0.22625601113017885
298,5,0.8147905393114316,0.9059293638178858,1.0101420884254484
305,1,0.7513280302323749,0.8133949922228608,0.8813133090660653
305,2,0.22692995673406977,0.25116208403527834,0.2806778478157707
305,3,0.08288676740959765,0.09332065507442541,0.10571784299430816
305,4,0.1291915369297481,0.14471679649305447,0.16353428671882062
305,5,0.5699939304523218,0.640449564985168,0.7232171002562542
312,1,0.6092556931733034,0.6624261633829287,0.7208835835533525
312,2,0.1780995268585028,0.19814964848030445,0.22286220231202478
312,3,0.058389828393782955,0.06646487315148666,0.07640918683291056
312,4,0.09073664741766731,0.1029227137135362,0.11772761151946398
312,5,0.3962609847006858,0.449934325524181,0.5154668218256765
319,1,0.4918246048269452,0.5376781346569469,0.5896976845559299
319,2,0.1393491441950682,0.15622086174385102,0.17704835557665624
319,3,0.040965497626331164,0.047296063755770244,0.055231659750633634
319,4,0.06349427017368621,0.07304002929581975,0.08487242515511577
319,5,0.27359067348418165,0.31535877973711574,0.3658360009088722
326,1,0.39548312440138167,0.43579884382309986,0.48195137543023053
326,2,0.10855690468985413,0.12310052168566188,0.14111116245678418
326,3,0.028642603305552596,0.03363122040550147,0.0398640455350557
326,4,0.044299990513983006,0.051841520869116094,0.061227695445058704
326,5,0.1881280351421515,0.22074792766236118,0.2605420724801307
333,1,0.3181244400366024,0.35288420481656946,0.39391638965121945
333,2,0.08476692885749518,0.09712491294830741,0.11259353841862826
333,3,0.020074518335710743,0.023979090239904972,0.028833574049127793
333,4,0.03101853131283667,0.03692346255094636,0.04424251840990139
333,5,0.12958378049517175,0.15481186569478023,0.18606712398617245
340,1,0.254882520349295,0.28616508030330323,0.32367745212348953
340,2,0.06631776901181136,0.07684284479407158,0.09014118566742961
340,3,0.014140460857978022,0.017179677084574484,0.02107965615191403
340,4,0.021801954751850983,0.026437048770234478,0.03234426515154748
340,5,0.08970271221461804,0.10924946899218173,0.13380882354425794
347,1,0.2044367168745964,0.23247912522319492,0.2662656214515772
347,2,0.05208633498623478,0.06106396874052623,0.07285500622122755
347,3,0.009998921227094568,0.012401740194426364,0.01554195565308791
347,4,0.015439731716683868,0.019075672778808138,0.023834300962020678
347,5,0.06258510750762127,0.07764675239447916,0.09699262370803652
354,1,0.16481093798580485,0.18980031068385805,0.22017412812558484
354,2,0.041007837050199045,0.04892243970488429,0.059321689907662324
354,3,0.007149809538738329,0.009047445458951718,0.011596112538379295
354,4,0.011046031852871431,0.013931691459537794,0.017828309264104895
354,5,0.04409590859464095,0.05582036853329264,0.07132207632554231
361,1,0.13384506474377028,0.1562273903452817,0.18402460367844112
361,2,0.03255883786064402,0.039550682859887255,0.04878236277301165
361,3,0.005167323382945205,0.006696395886771021,0.00878019725081881
361,4,0.008016959943308706,0.01032877141448122,0.01352729530113036
361,5,0.031434209810887646,0.04069545021120837,0.05316595027470311
368,1,0.10950112496425797,0.12990636785797902,0.15528272255286257
368,2,0.026217594539920928,0.03238462958994712,0.04056956537105288
368,3,0.0038117834617701816,0.005035732599650133,0.006779403681257782
368,4,0.005919466074410247,0.007790404792999371,0.01043762269402345
368,5,0.022801055909742313,0.030206228432165173,0.040396595924651744
375,1,0.09056189436180674,0.10933329625496033,0.1326773163272904
375,2,0.021468165462823673,0.02693883045834099,0.034295513794861454
375,3,0.002858610114304126,0.0038662029955492676,0.005333229030922435
375,4,0.004454213881605403,0.005996725082554999,0.008222039271311274
375,5,0.01691004381382803,0.02289381492188805,0.03134690420719261
382,1,0.07616501729991823,0.09346907795119538,0.11522052723064635
382,2,0.017859911520980674,0.022818626056317484,0.029508326073763243
382,3,0.002202049878954333,0.0030384505210338734,0.004278960422887085
382,4,0.0034426003451508425,0.004728884101652073,0.006612202008664629
382,5,0.012849268956906077,0.017785509395736608,0.02489834860903816
389,1,0.06543584034717156,0.0813134010707946,0.1018542014011132
389,2,0.015192536671934974,0.019718483730523644,0.025928430938381215
389,3,0.0017423069362100258,0.002453528736139533,0.0035240602494427437
389,4,0.0027294298474890796,0.003827159165463277,0.005438950030710226
389,5,0.010063209584542926,0.014207487437551097,0.020292785519888
396,1,0.0572560565246713,0.07223312359540418,0.09188670686209431
396,2,0.0132269817327902,0.017433165816803764,0.0232780850129018
396,3,0.0014211614354412976,0.002040563108388251,0.002972625920846989
396,4,0.002236227273334005,0.0031894290331694448,0.004614950778121675
396,5,0.008152891123054357,0.011690033649666752,0.01702893147311119
403,1,0.0513621942172194,0.0657473328847337,0.0846022519849501
403,2,0.011882927643790049,0.01584065873205119,0.021434720684303674
403,3,0.0012018933539645349,0.0017526923767142515,0.002587824285175359
403,4,0.001893617410774785,0.0027470436379269407,0.004043099547683256
403,5,0.0068105852466162735,0.009939748959871736,0.014702794070443233
410,1,0.04743240365282501,0.061446142596989856,0.07991435392183148
410,2,0.010987082468167573,0.014827900064755054,0.02026976568075357
410,3,0.0010546601772570372,0.0015587764449082795,0.0023301727768677044
410,4,0.0016627350351807533,0.002446031531137837,0.0036488482161016484
410,5,0.0059202214277865595,0.008755993067986589,0.013086767791103765
417,1,0.04515983480900452,0.059127836302900534,0.07759151955587273
417,2,0.01050700474638672,0.014325769506059603,0.019738874154410332
417,3,0.0009625479082580804,0.0014388505796051557,0.0021751062490631165
417,4,0.0015197520913046091,0.002259290535404625,0.0034099045758553435
417,5,0.005347979406531643,0.008014887349293986,0.012070273999162455
424,1,0.04450035967820476,0.058762025497227505,0.07761157610351346
424,2,0.01042861196517416,0.014319898712355957,0.01985811002036794
424,3,0.0009152082216724181,0.0013795503898909236,0.0021068923947692012
424,4,0.0014479185721048603,0.0021680288394342545,0.003306150636002982
424,5,0.005040872451229771,0.007623491562248092,0.01158620796037503
431,1,0.045495595005530035,0.06040063535459422,0.08024527929509027
431,2,0.0107489296470164,0.0148330238383234,0.02065719910070737
431,3,0.0009092202345046212,0.00137774201942656,0.0021149592827068046
431,4,0.001438655392460076,0.0021627086167237426,0.0033208419085676865
431,5,0.0049709363479558035,0.007555567181069226,0.011563395072971588
438,1,0.04830144537381057,0.06439670606171152,0.08571514293979743
438,2,0.011537405107368323,0.015960278612885043,0.022272953240490306
438,3,0.0009447957569053303,0.00143344258890448,0.0022085153990785778
438,4,0.0014903779351520534,0.0022495298942738244,0.0034628569835241096
438,5,0.005116362273051542,0.00779778993299745,0.01198831613135748
445,1,0.05351533840674362,0.0712771568502531,0.09493397750031475
445,2,0.012932491248720665,0.017860082952775976,0.024887046310346602
445,3,0.0010266799691113682,0.0015579396916425852,0.0023934306493257006
445,4,0.001620670111448172,0.0024396762826229784,0.003747750747925549
445,5,0.005516542418422023,0.008409411419507516,0.01293367572378069
452,1,0.06183901915467654,0.08211349946515872,0.10908072930473327
452,2,0.015136732230307298,0.020831249650237152,0.028867415828904768
452,3,0.0011708222685906633,0.0017670674527285692,0.0027085550377791544
452,4,0.001841640678787255,0.002763744192481195,0.00422792653537966
452,5,0.006253787310640493,0.009471050389189616,0.014523200687428475
459,1,0.07457703449273749,0.09848943713116406,0.13021830615999266
459,2,0.018521358884059064,0.025310968048165995,0.03488674969247423
459,3,0.001397667292199139,0.002094836556642404,0.003185153060560435
459,4,0.0021922767852627836,0.003269370401711461,0.0049784895716212816
459,5,0.00742143245825732,0.011146367930442378,0.01698650810438179
466,1,0.09406126797715485,0.12305975480825547,0.16123332981589122
466,2,0.023694755132893142,0.03209304331724466,0.043788867428222224
466,3,0.001751464507420759,0.0025971349999185937,0.00391573938716238
466,4,0.002735897050275999,0.0040459239505189265,0.006099601954122717
466,5,0.009242873285494297,0.013722629358434478,0.020713332770223934
473,1,0.12393554774843431,0.16039953704116655,0.20724115227554282
473,2,0.03177500806278888,0.042384561987732314,0.05706962653854353
473,3,0.002301426900966242,0.003363389326788296,0.005004780712059187
473,4,0.0035760411467418763,0.005224215722956371,0.0077847726116166745
473,5,0.012024176666660568,0.01765776990932666,0.026323276277753743
480,1,0.17072032735100476,0.21790072311174097,0.2764637680936019
480,2,0.04451401650110414,0.05848379171908616,0.07717015928446025
480,3,0.0031607727895107676,0.00454278272866194,0.006651006187296056
480,4,0.004902178829451273,0.007036744820442316,0.010309387289335422
480,5,0.01643718658838824,0.02372281901470212,0.03478199098287574
487,1,0.24536651412409693,0.30752679422927875,0.38464710677950487
487,2,0.06508611118888799,0.08387322234607272,0.10846697902943775
487,3,0.004550405104229519,0.006415966187644619,0.009189312490936434
487,4,0.00702317116348962,0.009902224024206669,0.014197576522323434
487,5,0.023499624915614945,0.03327442176762939,0.04777239263436395
494,1,0.36672646211383025,0.450810749651121,0.5541143878902814
494,2,0.09911711466090442,0.12514085931541966,0.1583465151378539
494,3,0.006859040567326899,0.009425721512727681,0.013197230233328867
494,4,0.010554800548472555,0.014486679459759282,0.020315245841115517
494,5,0.03517379399356289,0.04859295960763316,0.06813816216187658
501,1,0.5694574399563799,0.6836092150597208,0.8252822299582733
501,2,0.15697976126845337,0.19336726023657602,0.2390006301047809
501,3,0.010768069307170804,0.014391352514840024,0.01962654934512078
501,4,0.016475967961022922,0.02205811551843623,0.030088156363704488
501,5,0.05490333458118037,0.07375802841691312,0.10072688935680311
508,1,0.9110008957212531,1.0684228901795438,1.2608394059710453
508,2,0.25660159690027257,0.3082287088506448,0.3724013846352254
508,3,0.017560455504679974,0.022795055446459912,0.030123485722811847
508,4,0.02681103344599906,0.03479798456210337,0.04614428388969569
508,5,0.08889255292286516,0.11616466476447837,0.15376754951532343
515,1,1.4889631694709713,1.7081809932433603,1.9701675941741477
515,2,0.4304188040290423,0.5037201034563612,0.5947597412778572
515,3,0.029550365641457785,0.03723666225132727,0.047680463478493536
515,4,0.04490727066413048,0.056646942504389744,0.07263828732311323
515,5,0.1492331944795898,0.18873655346315388,0.24216257718291812
522,1,2.440355986183421,2.7622835700976696,3.132352051261086
522,2,0.7325074706302361,0.8376635704477315,0.9631956044599476
522,3,0.05097994306569043,0.062383714195318504,0.07740476146869688
522,4,0.07684355166064952,0.09434218541907176,0.11734144766606551
522,5,0.2564798831971896,0.31469766890299933,0.3913755565070674
529,1,3.9348959452743357,4.425867356913102,4.990561233248867
529,2,1.237853902828269,1.395556314930289,1.5792453233990449
529,3,0.08936229140104723,0.10617936138589093,0.12787641745788206
529,4,0.1340211359509103,0.15966351221711944,0.19288904388284198
529,5,0.44768928730398505,0.5332752802828,0.64460565169376
536,1,6.03887230609747,6.8397870165805745,7.701753183441592
536,2,2.0292383490931845,2.278711469293181,2.556170497538562
536,3,0.15728391000912942,0.18166365742378854,0.21227406326713907
536,4,0.23425395310426575,0.27090109474505075,0.3167199724206082
536,5,0.7852195977437566,0.9096743449942033,1.0667619171489349
543,1,8.608167583511221,9.808452527120057,11.00015796952005
543,2,3.131277066896851,3.5280369687338995,3.952436094211767
543,3,0.2728037333306458,0.30674748592523604,0.3488732279759135
543,4,0.4011227729993104,0.4519823845215504,0.5145136807528565
543,5,1.3602384569143968,1.533002192755664,1.7465815946369105
550,1,11.012039444495782,12.477285046709031,13.929730255436068
550,2,4.419385252446574,4.985918971829344,5.5432474296069
550,3,0.450985709496394,0.5001460586973225,0.5584896333195779
550,4,0.6542220421743465,0.725176862127614,0.8079734001318587
550,5,2.249998057400809,2.499427517687489,2.7924962198025254
557,1,12.237451619640447,13.614290791152921,15.035792329764478
557,2,5.556868229001412,6.199367177755842,6.843114797218583
557,3,0.6992571531199652,0.7682326422177607,0.846951258744651
557,4,0.9955415125312648,1.0915026719250964,1.2004363850267517
557,5,3.4987211410628674,3.8446414925830563,4.244274436839781
564,1,11.684925024263096,12.754985745292991,13.9252753025819
564,2,6.108585303197685,6.691274201061133,7.279120462983706
564,3,0.9944654830895892,1.0862146636430337,1.1872595020540495
564,4,1.3886864813052027,1.512445039474384,1.6486369114745123
564,5,5.017261068614208,5.474225483439937,5.990100863068752
571,1,9.859656282869596,10.693414683308852,11.624518536606073
571,2,5.872839737464012,6.348356595764605,6.854906609461452
571,3,1.2851565155836637,1.3963147598052776,1.5116595814835947
571,4,1.767359543004754,1.9152808897054268,2.0731996141593627
571,5,6.568241390328144,7.141348143969827,7.747968461189367
578,1,7.83579820224773,8.525747245845917,9.297136402042405
578,2,5.058899668611509,5.481257792070052,5.947889124607667
578,3,1.5055198692297562,1.6253075359199003,1.7528424824489104
578,4,2.0584620786062056,2.2203806155754853,2.3981276460468126
578,5,7.888855562959665,8.51856003671579,9.199188723060976
585,1,6.285071108219673,6.8203127587724115,7.432205296256515
585,2,4.079316837746489,4.466900647113956,4.898547321585284
585,3,1.6032803911196507,1.7223007615132584,1.853842406881925
585,4,2.2028954217778325,2.370249345809672,2.5559746499546483
585,5,8.682494877518344,9.346093455013573,10.077803883416117
592,1,5.210597079966456,5.62456233352766,6.095590946772222
592,2,3.1995735213472796,3.5344361232050954,3.9184260620736318
592,3,1.5651318619791659,1.6790475165654049,1.8068886584543649
592,4,2.185606874673748,2.34932219964855,2.5345818601284478
592,5,8.843445658963603,9.508753854033861,10.2458446929422
599,1,4.435888559539898,4.7691005518371,5.143663643114993
599,2,2.4887887858134747,2.7634110422408615,3.086715659145929
599,3,1.417585292225064,1.523683739650833,1.6440238566192165
599,4,2.0266566384098263,2.1775104776689913,2.3494103526458905
599,5,8.423543079222735,9.037935724763287,9.728247755800249
606,1,3.819652829738012,4.101303182365498,4.416941693211035
606,2,1.939718375674883,2.1580822024556117,2.41892974187931
